year,subject,region,scope,paper_type,status,ext,source_path,source_group,note
2010,物理,江苏,local,江苏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（江苏）物理高考真题\2010年高考物理试卷（江苏）（空白卷）.pdf,2008-2024_by_province,
2010,物理,江苏,local,江苏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（江苏）物理高考真题\2010年高考物理试卷（江苏）（解析卷）.pdf,2008-2024_by_province,
2010,物理,浙江,local,浙江卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（浙江）物理高考真题\2010年高考物理真题（浙江）（空白卷）.pdf,2008-2024_by_province,
2010,物理,浙江,local,浙江卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（浙江）物理高考真题\2010年高考物理真题（浙江）（解析卷）.pdf,2008-2024_by_province,
2010,物理,江西,common,江西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（江西）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,江西,common,江西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（江西）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,山东,local,山东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（山东）物理高考真题\2010年高考物理真题（山东）（空白卷）.pdf,2008-2024_by_province,
2010,物理,山东,local,山东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（山东）物理高考真题\2010年高考物理真题（山东）（解析卷）.pdf,2008-2024_by_province,
2010,物理,河南,common,河南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（河南）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,河南,common,河南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（河南）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,湖北,common,湖北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（湖北）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,湖北,common,湖北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（湖北）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,湖南,common,湖南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（湖南）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,湖南,common,湖南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（湖南）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,广东,local,广东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（广东）物理高考真题\2010年高考物理试卷（广东）（空白卷）.pdf,2008-2024_by_province,
2010,物理,广东,local,广东卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（广东）物理高考真题\2010年高考物理试卷（广东）（解析卷）.pdf,2008-2024_by_province,
2010,物理,广西,common,广西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（广西）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,广西,common,广西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（广西）物理高考真题\2010年高考物理试卷（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,海南,local,海南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（海南）物理高考真题\2010年高考物理试卷（海南）（空白卷）.pdf,2008-2024_by_province,
2010,物理,海南,local,海南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（海南）物理高考真题\2010年高考物理试卷（海南）（解析卷）.pdf,2008-2024_by_province,
2010,物理,四川,local,四川卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（四川）物理高考真题\2010年高考物理真题（四川）（空白卷）.pdf,2008-2024_by_province,
2010,物理,四川,local,四川卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（四川）物理高考真题\2010年高考物理真题（四川）（解析卷）.pdf,2008-2024_by_province,
2010,物理,贵州,common,贵州卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2023·（贵州）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,贵州,common,贵州卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2023·（贵州）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,云南,common,云南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（云南）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,云南,common,云南卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（云南）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,西藏,common,西藏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（西藏）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,西藏,common,西藏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（西藏）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,陕西,common,陕西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（陕西）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,陕西,common,陕西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（陕西）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,甘肃,common,甘肃卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（甘肃）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,甘肃,common,甘肃卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（甘肃）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,青海,common,青海卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（青海）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,青海,common,青海卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（青海）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2010,物理,宁夏,common,宁夏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2010-2024·（宁夏）物理高考真题\2010年高考物理试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2010,物理,宁夏,common,宁夏卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2010-2024·（宁夏）物理高考真题\2010年高考物理试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2010,物理,新疆,common,新疆卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（新疆）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2010,物理,新疆,common,新疆卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考物理真题\版本2：物理（按省份分类）2008-2024\2008-2024·（新疆）物理高考真题\2010年高考物理试卷（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2010,化学,北京,local,北京卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（北京）化学高考真题\2010年高考化学试卷（北京）（空白卷）.pdf,2008-2024_by_province,
2010,化学,北京,local,北京卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（北京）化学高考真题\2010年高考化学试卷（北京）（解析卷）.pdf,2008-2024_by_province,
2010,化学,天津,local,天津卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2023·（天津）化学高考真题\2010年高考化学试卷（天津）（空白卷）.pdf,2008-2024_by_province,
2010,化学,天津,local,天津卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2023·（天津）化学高考真题\2010年高考化学试卷（天津）（解析卷）.pdf,2008-2024_by_province,
2010,化学,河北,common,河北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（河北）化学高考真题\2010年高考化学试卷（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2010,化学,河北,common,河北卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（河北）化学高考真题\2010年高考化学试卷（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2010,化学,山西,common,山西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（山西）化学高考真题\2010年高考化学试卷（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2010,化学,山西,common,山西卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（山西）化学高考真题\2010年高考化学试卷（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2010,化学,内蒙古,common,内蒙古卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（内蒙古）化学高考真题\2010年高考化学试卷（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2010,化学,内蒙古,common,内蒙古卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（内蒙古）化学高考真题\2010年高考化学试卷（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2010,化学,辽宁,common,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2010-2024·（辽宁）化学高考真题\2010年高考化学试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2010,化学,辽宁,common,辽宁卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2010-2024·（辽宁）化学高考真题\2010年高考化学试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
2010,化学,吉林,common,吉林卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2010年高考化学试卷（新课标）（空白卷）.pdf,2008-2024_by_province,
2010,化学,吉林,common,吉林卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考化学真题\版本2：化学（按省份分类）2008-2024\2008-2024·（吉林）化学高考真题\2010年高考化学试卷（新课标）（解析卷）.pdf,2008-2024_by_province,
